Dish,Population,Temperature,Time,Germinated,Germinable
B81,TR,17.5,24,16,16
B81,TR,17.5,25,16,16
B81,TR,17.5,26,16,16
B81,TR,17.5,27,16,16
B81,TR,17.5,28,16,16
B81,TR,17.5,29,16,16
B81,TR,17.5,30,16,16
B81,TR,17.5,31,16,16
B81,TR,17.5,32,16,16
B81,TR,17.5,33,16,16
B81,TR,17.5,34,16,16
B81,TR,17.5,35,16,16
B81,TR,17.5,36,16,16
B81,TR,17.5,37,16,16
B81,TR,17.5,38,16,16
B81,TR,17.5,39,16,16
B81,TR,17.5,40,16,16
B81,TR,17.5,41,16,16
B81,TR,17.5,42,16,16
B82,TR,16.3,1,0,16
B82,TR,16.3,2,0,16
B82,TR,16.3,3,0,16
B82,TR,16.3,4,0,16
B82,TR,16.3,5,0,16
B82,TR,16.3,6,1,16
B82,TR,16.3,7,7,16
B82,TR,16.3,8,12,16
B82,TR,16.3,9,14,16
B82,TR,16.3,10,14,16
B82,TR,16.3,11,15,16
B82,TR,16.3,12,16,16
B82,TR,16.3,13,16,16
B82,TR,16.3,14,16,16
B82,TR,16.3,15,16,16
B82,TR,16.3,16,16,16
B82,TR,16.3,17,16,16
B82,TR,16.3,18,16,16
B82,TR,16.3,19,16,16
B82,TR,16.3,20,16,16
B82,TR,16.3,21,16,16
B82,TR,16.3,22,16,16
B82,TR,16.3,23,16,16
B82,TR,16.3,24,16,16
B82,TR,16.3,25,16,16
B82,TR,16.3,26,16,16
B82,TR,16.3,27,16,16
B82,TR,16.3,28,16,16
B82,TR,16.3,29,16,16
B82,TR,16.3,30,16,16
B82,TR,16.3,31,16,16
B82,TR,16.3,32,16,16
B82,TR,16.3,33,16,16
B82,TR,16.3,34,16,16
B82,TR,16.3,35,16,16
B82,TR,16.3,36,16,16
B82,TR,16.3,37,16,16
B82,TR,16.3,38,16,16
B82,TR,16.3,39,16,16
B82,TR,16.3,40,16,16
B82,TR,16.3,41,16,16
B82,TR,16.3,42,16,16
B83,TR,15,1,0,16
B83,TR,15,2,0,16
B83,TR,15,3,0,16
B83,TR,15,4,0,16
B83,TR,15,5,0,16
B83,TR,15,6,0,16
B83,TR,15,7,0,16
B83,TR,15,8,7,16
B83,TR,15,9,9,16
B83,TR,15,10,15,16
B83,TR,15,11,15,16
B83,TR,15,12,15,16
B83,TR,15,13,15,16
B83,TR,15,14,15,16
B83,TR,15,15,15,16
B83,TR,15,16,15,16
B83,TR,15,17,15,16
B83,TR,15,18,15,16
B83,TR,15,19,15,16
B83,TR,15,20,15,16
B83,TR,15,21,15,16
B83,TR,15,22,15,16
B83,TR,15,23,15,16
B83,TR,15,24,15,16
B83,TR,15,25,15,16
B83,TR,15,26,15,16
B83,TR,15,27,15,16
B83,TR,15,28,15,16
B83,TR,15,29,15,16
B83,TR,15,30,15,16
B83,TR,15,31,15,16
B83,TR,15,32,15,16
B83,TR,15,33,15,16
B83,TR,15,34,15,16
B83,TR,15,35,15,16
B83,TR,15,36,15,16
B83,TR,15,37,15,16
B83,TR,15,38,15,16
B83,TR,15,39,15,16
B83,TR,15,40,15,16
B83,TR,15,41,15,16
B83,TR,15,42,15,16
B84,TR,13.8,1,0,16
B84,TR,13.8,2,0,16
B84,TR,13.8,3,0,16
B84,TR,13.8,4,0,16
B84,TR,13.8,5,0,16
B84,TR,13.8,6,0,16
B84,TR,13.8,7,0,16
B84,TR,13.8,8,0,16
B84,TR,13.8,9,2,16
B84,TR,13.8,10,3,16
B84,TR,13.8,11,13,16
B84,TR,13.8,12,14,16
B84,TR,13.8,13,14,16
B84,TR,13.8,14,14,16
B84,TR,13.8,15,16,16
B84,TR,13.8,16,16,16
B84,TR,13.8,17,16,16
B84,TR,13.8,18,16,16
B84,TR,13.8,19,16,16
B84,TR,13.8,20,16,16
B84,TR,13.8,21,16,16
B84,TR,13.8,22,16,16
B84,TR,13.8,23,16,16
B84,TR,13.8,24,16,16
B84,TR,13.8,25,16,16
B84,TR,13.8,26,16,16
B84,TR,13.8,27,16,16
B84,TR,13.8,28,16,16
B84,TR,13.8,29,16,16
B84,TR,13.8,30,16,16
B84,TR,13.8,31,16,16
B84,TR,13.8,32,16,16
B84,TR,13.8,33,16,16
B84,TR,13.8,34,16,16
B84,TR,13.8,35,16,16
B84,TR,13.8,36,16,16
B84,TR,13.8,37,16,16
B84,TR,13.8,38,16,16
B84,TR,13.8,39,16,16
B84,TR,13.8,40,16,16
B84,TR,13.8,41,16,16
B84,TR,13.8,42,16,16
B85,TR,12.5,1,0,16
B85,TR,12.5,2,0,16
B85,TR,12.5,3,0,16
B85,TR,12.5,4,0,16
B85,TR,12.5,5,0,16
B85,TR,12.5,6,0,16
B85,TR,12.5,7,0,16
B85,TR,12.5,8,0,16
B85,TR,12.5,9,0,16
B85,TR,12.5,10,1,16
B85,TR,12.5,11,7,16
B85,TR,12.5,12,12,16
B85,TR,12.5,13,12,16
B85,TR,12.5,14,12,16
B85,TR,12.5,15,16,16
B85,TR,12.5,16,16,16
B85,TR,12.5,17,16,16
B85,TR,12.5,18,16,16
B85,TR,12.5,19,16,16
B85,TR,12.5,20,16,16
B85,TR,12.5,21,16,16
B85,TR,12.5,22,16,16
B85,TR,12.5,23,16,16
B85,TR,12.5,24,16,16
B85,TR,12.5,25,16,16
B85,TR,12.5,26,16,16
B85,TR,12.5,27,16,16
B85,TR,12.5,28,16,16
B85,TR,12.5,29,16,16
B85,TR,12.5,30,16,16
B85,TR,12.5,31,16,16
B85,TR,12.5,32,16,16
B85,TR,12.5,33,16,16
B85,TR,12.5,34,16,16
B85,TR,12.5,35,16,16
B85,TR,12.5,36,16,16
B85,TR,12.5,37,16,16
B85,TR,12.5,38,16,16
B85,TR,12.5,39,16,16
B85,TR,12.5,40,16,16
B85,TR,12.5,41,16,16
B85,TR,12.5,42,16,16
B86,TR,11.3,1,0,16
B86,TR,11.3,2,0,16
B86,TR,11.3,3,0,16
B86,TR,11.3,4,0,16
B86,TR,11.3,5,0,16
B86,TR,11.3,6,0,16
B86,TR,11.3,7,0,16
B86,TR,11.3,8,0,16
B86,TR,11.3,9,0,16
B86,TR,11.3,10,0,16
B86,TR,11.3,11,0,16
B86,TR,11.3,12,0,16
B86,TR,11.3,13,0,16
B86,TR,11.3,14,0,16
B86,TR,11.3,15,11,16
B86,TR,11.3,16,11,16
B86,TR,11.3,17,11,16
B86,TR,11.3,18,11,16
B86,TR,11.3,19,12,16
B86,TR,11.3,20,14,16
B86,TR,11.3,21,15,16
B86,TR,11.3,22,15,16
B86,TR,11.3,23,16,16
B86,TR,11.3,24,16,16
B86,TR,11.3,25,16,16
B86,TR,11.3,26,16,16
B86,TR,11.3,27,16,16
B86,TR,11.3,28,16,16
B86,TR,11.3,29,16,16
B86,TR,11.3,30,16,16
B86,TR,11.3,31,16,16
B86,TR,11.3,32,16,16
B86,TR,11.3,33,16,16
B86,TR,11.3,34,16,16
B86,TR,11.3,35,16,16
B86,TR,11.3,36,16,16
B86,TR,11.3,37,16,16
B86,TR,11.3,38,16,16
B86,TR,11.3,39,16,16
B86,TR,11.3,40,16,16
B86,TR,11.3,41,16,16
B86,TR,11.3,42,16,16
B87,TR,10,1,0,16
B87,TR,10,2,0,16
B87,TR,10,3,0,16
B87,TR,10,4,0,16
B87,TR,10,5,0,16
B87,TR,10,6,0,16
B87,TR,10,7,0,16
B87,TR,10,8,0,16
B87,TR,10,9,0,16
B87,TR,10,10,0,16
B87,TR,10,11,0,16
B87,TR,10,12,0,16
B87,TR,10,13,0,16
B87,TR,10,14,0,16
B87,TR,10,15,0,16
B87,TR,10,16,0,16
B87,TR,10,17,0,16
B87,TR,10,18,0,16
B87,TR,10,19,0,16
B87,TR,10,20,6,16
B87,TR,10,21,15,16
B87,TR,10,22,15,16
B87,TR,10,23,15,16
B87,TR,10,24,15,16
B87,TR,10,25,15,16
B87,TR,10,26,15,16
B87,TR,10,27,15,16
B87,TR,10,28,15,16
B87,TR,10,29,15,16
B87,TR,10,30,16,16
B87,TR,10,31,16,16
B87,TR,10,32,16,16
B87,TR,10,33,16,16
B87,TR,10,34,16,16
B87,TR,10,35,16,16
B87,TR,10,36,16,16
B87,TR,10,37,16,16
B87,TR,10,38,16,16
B87,TR,10,39,16,16
B87,TR,10,40,16,16
B87,TR,10,41,16,16
B87,TR,10,42,16,16
B88,TR,8.8,1,0,16
B88,TR,8.8,2,0,16
B88,TR,8.8,3,0,16
B88,TR,8.8,4,0,16
B88,TR,8.8,5,0,16
B88,TR,8.8,6,0,16
B88,TR,8.8,7,0,16
B88,TR,8.8,8,0,16
B88,TR,8.8,9,0,16
B88,TR,8.8,10,0,16
B88,TR,8.8,11,0,16
B88,TR,8.8,12,0,16
B88,TR,8.8,13,0,16
B88,TR,8.8,14,0,16
B88,TR,8.8,15,0,16
B88,TR,8.8,16,0,16
B88,TR,8.8,17,0,16
B88,TR,8.8,18,0,16
B88,TR,8.8,19,0,16
B88,TR,8.8,20,0,16
B88,TR,8.8,21,0,16
B88,TR,8.8,22,0,16
B88,TR,8.8,23,0,16
B88,TR,8.8,24,0,16
B88,TR,8.8,25,1,16
B88,TR,8.8,26,1,16
B88,TR,8.8,27,8,16
B88,TR,8.8,28,8,16
B88,TR,8.8,29,8,16
B88,TR,8.8,30,8,16
B88,TR,8.8,31,8,16
B88,TR,8.8,32,8,16
B88,TR,8.8,33,10,16
B88,TR,8.8,34,15,16
B88,TR,8.8,35,15,16
B88,TR,8.8,36,15,16
B88,TR,8.8,37,15,16
B88,TR,8.8,38,15,16
B88,TR,8.8,39,15,16
B88,TR,8.8,40,15,16
B88,TR,8.8,41,15,16
B88,TR,8.8,42,15,16
B89,TR,7.5,1,0,16
B89,TR,7.5,2,0,16
B89,TR,7.5,3,0,16
B89,TR,7.5,4,0,16
B89,TR,7.5,5,0,16
B89,TR,7.5,6,0,16
B89,TR,7.5,7,0,16
B89,TR,7.5,8,0,16
B89,TR,7.5,9,0,16
B89,TR,7.5,10,0,16
B89,TR,7.5,11,0,16
B89,TR,7.5,12,0,16
B89,TR,7.5,13,0,16
B89,TR,7.5,14,0,16
B89,TR,7.5,15,0,16
B89,TR,7.5,16,0,16
B89,TR,7.5,17,0,16
B89,TR,7.5,18,0,16
B89,TR,7.5,19,0,16
B89,TR,7.5,20,0,16
B89,TR,7.5,21,0,16
B89,TR,7.5,22,0,16
B89,TR,7.5,23,0,16
B89,TR,7.5,24,0,16
B89,TR,7.5,25,0,16
B89,TR,7.5,26,0,16
B89,TR,7.5,27,0,16
B89,TR,7.5,28,0,16
B89,TR,7.5,29,0,16
B89,TR,7.5,30,0,16
B89,TR,7.5,31,0,16
B89,TR,7.5,32,0,16
B89,TR,7.5,33,0,16
B89,TR,7.5,34,0,16
B89,TR,7.5,35,0,16
B89,TR,7.5,36,0,16
B89,TR,7.5,37,0,16
B89,TR,7.5,38,0,16
B89,TR,7.5,39,0,16
B89,TR,7.5,40,0,16
B89,TR,7.5,41,0,16
B89,TR,7.5,42,11,16
B9,TE,10,1,0,25
B9,TE,10,2,0,25
B9,TE,10,3,0,25
B9,TE,10,4,0,25
B9,TE,10,5,0,25
B9,TE,10,6,0,25
B9,TE,10,7,0,25
B9,TE,10,8,0,25
B9,TE,10,9,0,25
B9,TE,10,10,0,25
B9,TE,10,11,0,25
B9,TE,10,12,0,25
B9,TE,10,13,0,25
B9,TE,10,14,0,25
B9,TE,10,15,0,25
B9,TE,10,16,0,25
B9,TE,10,17,3,25
B9,TE,10,18,3,25
B9,TE,10,19,3,25
B9,TE,10,20,3,25
B9,TE,10,21,16,25
B9,TE,10,22,16,25
B9,TE,10,23,16,25
B9,TE,10,24,16,25
B9,TE,10,25,16,25
B9,TE,10,26,17,25
B9,TE,10,27,23,25
B9,TE,10,28,23,25
B9,TE,10,29,23,25
B9,TE,10,30,23,25
B9,TE,10,31,23,25
B9,TE,10,32,23,25
B9,TE,10,33,23,25
B9,TE,10,34,23,25
B9,TE,10,35,23,25
B9,TE,10,36,23,25
B9,TE,10,37,23,25
B9,TE,10,38,23,25
B9,TE,10,39,23,25
B9,TE,10,40,23,25
B9,TE,10,41,23,25
B9,TE,10,42,23,25
B90,TR,6.3,1,0,16
B90,TR,6.3,2,0,16
B90,TR,6.3,3,0,16
B90,TR,6.3,4,0,16
B90,TR,6.3,5,0,16
B90,TR,6.3,6,0,16
B90,TR,6.3,7,0,16
B90,TR,6.3,8,0,16
B90,TR,6.3,9,0,16
B90,TR,6.3,10,0,16
B90,TR,6.3,11,0,16
B90,TR,6.3,12,0,16
B90,TR,6.3,13,0,16
B90,TR,6.3,14,0,16
B90,TR,6.3,15,0,16
B90,TR,6.3,16,0,16
B90,TR,6.3,17,0,16
B90,TR,6.3,18,0,16
B90,TR,6.3,19,0,16
B90,TR,6.3,20,0,16
B90,TR,6.3,21,0,16
B90,TR,6.3,22,0,16
B90,TR,6.3,23,0,16
B90,TR,6.3,24,0,16
B90,TR,6.3,25,0,16
B90,TR,6.3,26,0,16
B90,TR,6.3,27,0,16
B90,TR,6.3,28,0,16
B90,TR,6.3,29,0,16
B90,TR,6.3,30,0,16
B90,TR,6.3,31,0,16
B90,TR,6.3,32,0,16
B90,TR,6.3,33,0,16
B90,TR,6.3,34,0,16
B90,TR,6.3,35,0,16
B90,TR,6.3,36,0,16
B90,TR,6.3,37,0,16
B90,TR,6.3,38,0,16
B90,TR,6.3,39,0,16
B90,TR,6.3,40,0,16
B90,TR,6.3,41,0,16
B90,TR,6.3,42,0,16
B91,TR,5,1,0,16
B91,TR,5,2,0,16
B91,TR,5,3,0,16
B91,TR,5,4,0,16
B91,TR,5,5,0,16
B91,TR,5,6,0,16
B91,TR,5,7,0,16
B91,TR,5,8,0,16
B91,TR,5,9,0,16
B91,TR,5,10,0,16
B91,TR,5,11,0,16
B91,TR,5,12,0,16
B91,TR,5,13,0,16
B91,TR,5,14,0,16
B91,TR,5,15,0,16
B91,TR,5,16,0,16
B91,TR,5,17,0,16
B91,TR,5,18,0,16
B91,TR,5,19,0,16
B91,TR,5,20,0,16
B91,TR,5,21,0,16
B91,TR,5,22,0,16
B91,TR,5,23,0,16
B91,TR,5,24,0,16
B91,TR,5,25,0,16
B91,TR,5,26,0,16
B91,TR,5,27,0,16
B91,TR,5,28,0,16
B91,TR,5,29,0,16
B91,TR,5,30,0,16
B91,TR,5,31,0,16
B91,TR,5,32,0,16
B91,TR,5,33,0,16
B91,TR,5,34,0,16
B91,TR,5,35,0,16
B91,TR,5,36,0,16
B91,TR,5,37,0,16
B91,TR,5,38,0,16
B91,TR,5,39,0,16
B91,TR,5,40,0,16
B91,TR,5,41,0,16
B91,TR,5,42,0,16
C1,CM,0,1,0,25
C1,CM,0,2,0,25
C1,CM,0,3,0,25
C1,CM,0,4,0,25
C1,CM,0,5,0,25
C1,CM,0,6,0,25
C1,CM,0,7,0,25
C1,CM,0,8,0,25
C1,CM,0,9,0,25
C1,CM,0,10,0,25
C1,CM,0,11,0,25
C1,CM,0,12,0,25
C1,CM,0,13,0,25
C1,CM,0,14,0,25
C1,CM,0,15,0,25
C1,CM,0,16,0,25
C1,CM,0,17,0,25
C1,CM,0,18,0,25
C1,CM,0,19,0,25
C1,CM,0,20,0,25
C1,CM,0,21,0,25
C1,CM,0,22,0,25
C1,CM,0,23,0,25
C1,CM,0,24,0,25
C1,CM,0,25,0,25
C1,CM,0,26,0,25
C1,CM,0,27,0,25
C1,CM,0,28,0,25
C1,CM,0,29,0,25
C1,CM,0,30,0,25
C1,CM,0,31,0,25
C1,CM,0,32,0,25
C1,CM,0,33,0,25
C1,CM,0,34,0,25
C1,CM,0,35,0,25
C1,CM,0,36,0,25
C1,CM,0,37,0,25
C1,CM,0,38,0,25
C1,CM,0,39,0,25
C1,CM,0,40,0,25
C1,CM,0,41,0,25
C1,CM,0,42,0,25
C10,AR,0,1,0,25
C10,AR,0,2,0,25
C10,AR,0,3,0,25
C10,AR,0,4,0,25
C10,AR,0,5,0,25
C10,AR,0,6,0,25
C10,AR,0,7,0,25
C10,AR,0,8,0,25
C10,AR,0,9,0,25
C10,AR,0,10,0,25
C10,AR,0,11,0,25
C10,AR,0,12,0,25
C10,AR,0,13,0,25
C10,AR,0,14,0,25
C10,AR,0,15,0,25
C10,AR,0,16,0,25
C10,AR,0,17,0,25
C10,AR,0,18,0,25
C10,AR,0,19,0,25
C10,AR,0,20,0,25
C10,AR,0,21,0,25
C10,AR,0,22,0,25
C10,AR,0,23,0,25
C10,AR,0,24,0,25
C10,AR,0,25,0,25
C10,AR,0,26,0,25
C10,AR,0,27,0,25
C10,AR,0,28,0,25
C10,AR,0,29,0,25
C10,AR,0,30,0,25
C10,AR,0,31,0,25
C10,AR,0,32,0,25
C10,AR,0,33,0,25
C10,AR,0,34,0,25
C10,AR,0,35,0,25
C10,AR,0,36,0,25
C10,AR,0,37,0,25
C10,AR,0,38,0,25
C10,AR,0,39,0,25
C10,AR,0,40,0,25
C10,AR,0,41,0,25
C10,AR,0,42,0,25
C13,TE,0,1,0,25
C13,TE,0,2,0,25
C13,TE,0,3,0,25
C13,TE,0,4,0,25
C13,TE,0,5,0,25
C13,TE,0,6,0,25
C13,TE,0,7,0,25
C13,TE,0,8,0,25
C13,TE,0,9,0,25
C13,TE,0,10,0,25
C13,TE,0,11,0,25
C13,TE,0,12,0,25
C13,TE,0,13,0,25
C13,TE,0,14,0,25
C13,TE,0,15,0,25
C13,TE,0,16,0,25
C13,TE,0,17,0,25
C13,TE,0,18,0,25
C13,TE,0,19,0,25
C13,TE,0,20,0,25
C13,TE,0,21,0,25
C13,TE,0,22,0,25
C13,TE,0,23,0,25
C13,TE,0,24,0,25
C13,TE,0,25,0,25
C13,TE,0,26,0,25
C13,TE,0,27,0,25
C13,TE,0,28,0,25
C13,TE,0,29,0,25
C13,TE,0,30,0,25
C13,TE,0,31,0,25
C13,TE,0,32,0,25
C13,TE,0,33,0,25
C13,TE,0,34,0,25
C13,TE,0,35,0,25
C13,TE,0,36,0,25
C13,TE,0,37,0,25
C13,TE,0,38,0,25
C13,TE,0,39,0,25
C13,TE,0,40,0,25
C13,TE,0,41,0,25
C13,TE,0,42,0,25
C16,ML,0,1,0,25
C16,ML,0,2,0,25
C16,ML,0,3,0,25
C16,ML,0,4,0,25
C16,ML,0,5,0,25
C16,ML,0,6,0,25
C16,ML,0,7,0,25
C16,ML,0,8,0,25
C16,ML,0,9,0,25
C16,ML,0,10,0,25
C16,ML,0,11,0,25
C16,ML,0,12,0,25
C16,ML,0,13,0,25
C16,ML,0,14,0,25
C16,ML,0,15,0,25
C16,ML,0,16,0,25
C16,ML,0,17,0,25
C16,ML,0,18,0,25
C16,ML,0,19,0,25
C16,ML,0,20,0,25
C16,ML,0,21,0,25
C16,ML,0,22,0,25
C16,ML,0,23,0,25
C16,ML,0,24,0,25
C16,ML,0,25,0,25
C16,ML,0,26,0,25
C16,ML,0,27,0,25
C16,ML,0,28,0,25
C16,ML,0,29,0,25
C16,ML,0,30,0,25
C16,ML,0,31,0,25
C16,ML,0,32,0,25
C16,ML,0,33,0,25
C16,ML,0,34,0,25
C16,ML,0,35,0,25
C16,ML,0,36,0,25
C16,ML,0,37,0,25
C16,ML,0,38,0,25
C16,ML,0,39,0,25
C16,ML,0,40,0,25
C16,ML,0,41,0,25
C16,ML,0,42,0,25
C19,TR,0,1,0,16
C19,TR,0,2,0,16
C19,TR,0,3,0,16
C19,TR,0,4,0,16
C19,TR,0,5,0,16
C19,TR,0,6,0,16
C19,TR,0,7,0,16
C19,TR,0,8,0,16
C19,TR,0,9,0,16
C19,TR,0,10,0,16
C19,TR,0,11,0,16
C19,TR,0,12,0,16
C19,TR,0,13,0,16
C19,TR,0,14,0,16
C19,TR,0,15,0,16
C19,TR,0,16,0,16
C19,TR,0,17,0,16
C19,TR,0,18,0,16
C19,TR,0,19,0,16
C19,TR,0,20,0,16
C19,TR,0,21,0,16
C19,TR,0,22,0,16
C19,TR,0,23,0,16
C19,TR,0,24,0,16
C19,TR,0,25,0,16
C19,TR,0,26,0,16
C19,TR,0,27,0,16
C19,TR,0,28,0,16
C19,TR,0,29,0,16
C19,TR,0,30,0,16
C19,TR,0,31,0,16
C19,TR,0,32,0,16
C19,TR,0,33,0,16
C19,TR,0,34,0,16
C19,TR,0,35,0,16
C19,TR,0,36,0,16
C19,TR,0,37,0,16
C19,TR,0,38,0,16
C19,TR,0,39,0,16
C19,TR,0,40,0,16
C19,TR,0,41,0,16
C19,TR,0,42,0,16
C22,VA,0,1,0,16
C22,VA,0,2,0,16
C22,VA,0,3,0,16
C22,VA,0,4,0,16
C22,VA,0,5,0,16
C22,VA,0,6,0,16
C22,VA,0,7,0,16
C22,VA,0,8,0,16
C22,VA,0,9,0,16
C22,VA,0,10,0,16
C22,VA,0,11,0,16
C22,VA,0,12,0,16
C22,VA,0,13,0,16
C22,VA,0,14,0,16
C22,VA,0,15,0,16
C22,VA,0,16,0,16
C22,VA,0,17,0,16
C22,VA,0,18,0,16
C22,VA,0,19,0,16
C22,VA,0,20,0,16
C22,VA,0,21,0,16
C22,VA,0,22,0,16
C22,VA,0,23,0,16
C22,VA,0,24,0,16
C22,VA,0,25,0,16
C22,VA,0,26,0,16
C22,VA,0,27,0,16
C22,VA,0,28,0,16
C22,VA,0,29,0,16
C22,VA,0,30,0,16
C22,VA,0,31,0,16
C22,VA,0,32,0,16
C22,VA,0,33,0,16
C22,VA,0,34,0,16
C22,VA,0,35,0,16
C22,VA,0,36,0,16
C22,VA,0,37,0,16
C22,VA,0,38,0,16
C22,VA,0,39,0,16
C22,VA,0,40,0,16
C22,VA,0,41,0,16
C22,VA,0,42,0,16
C4,MA,0,1,0,21
C4,MA,0,2,0,21
C4,MA,0,3,0,21
C4,MA,0,4,0,21
C4,MA,0,5,0,21
C4,MA,0,6,0,21
C4,MA,0,7,0,21
C4,MA,0,8,0,21
C4,MA,0,9,0,21
C4,MA,0,10,0,21
C4,MA,0,11,0,21
C4,MA,0,12,0,21
C4,MA,0,13,0,21
C4,MA,0,14,0,21
C4,MA,0,15,0,21
C4,MA,0,16,0,21
C4,MA,0,17,0,21
C4,MA,0,18,0,21
C4,MA,0,19,0,21
C4,MA,0,20,0,21
C4,MA,0,21,0,21
C4,MA,0,22,0,21
C4,MA,0,23,0,21
C4,MA,0,24,0,21
C4,MA,0,25,0,21
C4,MA,0,26,0,21
C4,MA,0,27,0,21
C4,MA,0,28,0,21
C4,MA,0,29,0,21
C4,MA,0,30,0,21
C4,MA,0,31,0,21
C4,MA,0,32,0,21
C4,MA,0,33,0,21
C4,MA,0,34,0,21
C4,MA,0,35,0,21
C4,MA,0,36,0,21
C4,MA,0,37,0,21
C4,MA,0,38,0,21
C4,MA,0,39,0,21
C4,MA,0,40,0,21
C4,MA,0,41,0,21
C4,MA,0,42,0,21
C7,PU,0,1,0,24
C7,PU,0,2,0,24
C7,PU,0,3,0,24
C7,PU,0,4,0,24
C7,PU,0,5,0,24
C7,PU,0,6,0,24
C7,PU,0,7,0,24
C7,PU,0,8,0,24
C7,PU,0,9,0,24
C7,PU,0,10,0,24
C7,PU,0,11,0,24
C7,PU,0,12,0,24
C7,PU,0,13,0,24
C7,PU,0,14,0,24
C7,PU,0,15,0,24
C7,PU,0,16,0,24
C7,PU,0,17,0,24
C7,PU,0,18,0,24
C7,PU,0,19,0,24
C7,PU,0,20,0,24
C7,PU,0,21,0,24
C7,PU,0,22,0,24
C7,PU,0,23,0,24
C7,PU,0,24,0,24
C7,PU,0,25,0,24
C7,PU,0,26,0,24
C7,PU,0,27,0,24
C7,PU,0,28,0,24
C7,PU,0,29,0,24
C7,PU,0,30,0,24
C7,PU,0,31,0,24
C7,PU,0,32,0,24
C7,PU,0,33,0,24
C7,PU,0,34,0,24
C7,PU,0,35,0,24
C7,PU,0,36,0,24
C7,PU,0,37,0,24
C7,PU,0,38,0,24
C7,PU,0,39,0,24
C7,PU,0,40,0,24
C7,PU,0,41,0,24
C7,PU,0,42,0,24
D1,CM,25,1,0,20
D1,CM,25,2,0,20
D1,CM,25,3,0,20
D1,CM,25,4,0,20
D1,CM,25,5,1,20
D1,CM,25,6,1,20
D1,CM,25,7,4,20
D1,CM,25,8,4,20
D1,CM,25,9,4,20
D1,CM,25,10,4,20
D1,CM,25,11,4,20
D1,CM,25,12,6,20
D1,CM,25,13,6,20
D1,CM,25,14,6,20
D1,CM,25,15,6,20
D1,CM,25,16,6,20
D1,CM,25,17,6,20
D1,CM,25,18,6,20
D1,CM,25,19,6,20
D1,CM,25,20,6,20
D1,CM,25,21,6,20
D1,CM,25,22,6,20
D1,CM,25,23,6,20
D1,CM,25,24,6,20
D1,CM,25,25,6,20
D1,CM,25,26,6,20
D1,CM,25,27,6,20
D1,CM,25,28,6,20
D1,CM,25,29,6,20
D1,CM,25,30,6,20
D1,CM,25,31,6,20
D1,CM,25,32,6,20
D1,CM,25,33,6,20
D1,CM,25,34,6,20
D1,CM,25,35,6,20
D1,CM,25,36,6,20
D1,CM,25,37,6,20
D1,CM,25,38,6,20
D1,CM,25,39,6,20
D1,CM,25,40,6,20
D1,CM,25,41,6,20
D1,CM,25,42,6,20
D10,AR,25,1,0,24
D10,AR,25,2,0,24
D10,AR,25,3,0,24
D10,AR,25,4,0,24
D10,AR,25,5,6,24
D10,AR,25,6,6,24
D10,AR,25,7,7,24
D10,AR,25,8,8,24
D10,AR,25,9,10,24
D10,AR,25,10,10,24
D10,AR,25,11,11,24
D10,AR,25,12,12,24
D10,AR,25,13,12,24
D10,AR,25,14,12,24
D10,AR,25,15,12,24
D10,AR,25,16,12,24
D10,AR,25,17,12,24
D10,AR,25,18,12,24
D10,AR,25,19,12,24
D10,AR,25,20,12,24
D10,AR,25,21,12,24
D10,AR,25,22,12,24
D10,AR,25,23,12,24
D10,AR,25,24,12,24
D10,AR,25,25,12,24
D10,AR,25,26,12,24
D10,AR,25,27,12,24
D10,AR,25,28,12,24
D10,AR,25,29,12,24
D10,AR,25,30,12,24
D10,AR,25,31,12,24
D10,AR,25,32,12,24
D10,AR,25,33,12,24
D10,AR,25,34,12,24
D10,AR,25,35,12,24
D10,AR,25,36,12,24
D10,AR,25,37,12,24
D10,AR,25,38,12,24
D10,AR,25,39,12,24
D10,AR,25,40,12,24
D10,AR,25,41,12,24
D10,AR,25,42,12,24
D13,TE,25,1,0,24
D13,TE,25,2,0,24
D13,TE,25,3,0,24
D13,TE,25,4,0,24
D13,TE,25,5,1,24
D13,TE,25,6,1,24
D13,TE,25,7,1,24
D13,TE,25,8,2,24
D13,TE,25,9,2,24
D13,TE,25,10,2,24
D13,TE,25,11,2,24
D13,TE,25,12,2,24
D13,TE,25,13,2,24
D13,TE,25,14,2,24
D13,TE,25,15,3,24
D13,TE,25,16,3,24
D13,TE,25,17,3,24
D13,TE,25,18,3,24
D13,TE,25,19,3,24
D13,TE,25,20,3,24
D13,TE,25,21,3,24
D13,TE,25,22,3,24
D13,TE,25,23,3,24
D13,TE,25,24,3,24
D13,TE,25,25,3,24
D13,TE,25,26,3,24
D13,TE,25,27,3,24
D13,TE,25,28,3,24
D13,TE,25,29,3,24
D13,TE,25,30,3,24
D13,TE,25,31,3,24
D13,TE,25,32,3,24
D13,TE,25,33,3,24
D13,TE,25,34,3,24
D13,TE,25,35,3,24
D13,TE,25,36,3,24
D13,TE,25,37,3,24
D13,TE,25,38,3,24
D13,TE,25,39,3,24
D13,TE,25,40,3,24
D13,TE,25,41,3,24
D13,TE,25,42,3,24
D16,ML,25,1,0,25
D16,ML,25,2,0,25
D16,ML,25,3,0,25
D16,ML,25,4,1,25
D16,ML,25,5,3,25
D16,ML,25,6,4,25
D16,ML,25,7,5,25
D16,ML,25,8,7,25
D16,ML,25,9,9,25
D16,ML,25,10,11,25
