Species,Population,mpa,Dish,Hour,Germinated,Germinable
TSA,707,0,1,2548,48,52
TSA,707,0,1,2569,48,52
TSA,707,0,1,2600,48,52
TSA,707,0,1,2623,48,52
TSA,707,0,1,2646,48,52
TSA,707,0,1,2667,48,52
TSA,707,0,1,2691,48,52
TSA,707,0,1,2714,48,52
TSA,707,0,1,2738,48,52
TSA,707,0,1,2762,48,52
TSA,707,0,1,2785,48,52
TSA,707,0,1,2814,48,52
TSA,707,0,1,2838,48,52
TSA,707,0,1,2861,48,52
Water,707,1,1,0,3,49
Water,707,1,1,22,39,49
Water,707,1,1,32,43,49
Water,707,1,1,46,46,49
Water,707,1,1,70,47,49
Water,707,1,1,98,47,49
Water,707,1,1,121,47,49
Water,707,1,1,149,47,49
Water,707,1,1,170,47,49
Water,707,1,1,194,47,49
Water,707,1,1,218,47,49
Water,707,1,1,240,47,49
Water,707,1,1,266,47,49
Water,707,1,1,290,47,49
Water,707,1,1,314,47,49
Water,707,1,1,341,47,49
Water,707,1,1,361,47,49
Water,707,1,1,390,47,49
Water,707,1,1,413,47,49
Water,707,1,1,436,47,49
Water,707,1,1,458,47,49
Water,707,1,1,486,47,49
Water,707,1,1,509,47,49
Water,707,1,1,531,47,49
Water,707,1,1,556,47,49
Water,707,1,1,580,47,49
Water,707,1,1,603,47,49
Water,707,1,1,625,47,49
Water,707,1,1,652,47,49
Water,707,1,1,673,47,49
Water,707,1,1,698,47,49
Water,707,1,1,724,47,49
Water,707,1,1,745,47,49
Water,707,1,1,770,47,49
Water,707,1,1,795,47,49
Water,707,1,1,816,47,49
Water,707,1,1,840,47,49
Water,707,1,1,867,47,49
Water,707,1,1,893,47,49
Water,707,1,1,914,47,49
Water,707,1,1,939,47,49
Water,707,1,1,960,47,49
Water,707,1,1,985,47,49
Water,707,1,1,1015,47,49
Water,707,1,1,1037,47,49
Water,707,1,1,1059,47,49
Water,707,1,1,1086,47,49
Water,707,1,1,1105,47,49
Water,707,1,1,1128,47,49
Water,707,1,1,1155,47,49
Water,707,1,1,1178,47,49
Water,707,1,1,1202,47,49
Water,707,1,1,1224,47,49
Water,707,1,1,1253,47,49
Water,707,1,1,1273,47,49
Water,707,1,1,1298,47,49
Water,707,1,1,1326,47,49
Water,707,1,1,1351,47,49
Water,707,1,1,1375,47,49
Water,707,1,1,1401,47,49
Water,707,1,1,1426,47,49
Water,707,1,1,1444,47,49
Water,707,1,1,1467,47,49
Water,707,1,1,1493,47,49
Water,707,1,1,1522,47,49
Water,707,1,1,1540,47,49
Water,707,1,1,1566,47,49
Water,707,1,1,1594,47,49
Water,707,1,1,1613,47,49
Water,707,1,1,1636,47,49
Water,707,1,1,1660,47,49
Water,707,1,1,1685,47,49
Water,707,1,1,1710,47,49
Water,707,1,1,1733,47,49
Water,707,1,1,1761,47,49
Water,707,1,1,1785,47,49
Water,707,1,1,1804,47,49
Water,707,1,1,1827,47,49
Water,707,1,1,1851,47,49
Water,707,1,1,1877,47,49
Water,707,1,1,1897,47,49
Water,707,1,1,1921,47,49
Water,707,1,1,1946,47,49
Water,707,1,1,1968,47,49
Water,707,1,1,1995,47,49
Water,707,1,1,2017,47,49
Water,707,1,1,2048,47,49
Water,707,1,1,2065,47,49
Water,707,1,1,2088,47,49
Water,707,1,1,2114,47,49
Water,707,1,1,2138,47,49
Water,707,1,1,2167,47,49
Water,707,1,1,2190,47,49
Water,707,1,1,2214,47,49
Water,707,1,1,2234,47,49
Water,707,1,1,2257,47,49
Water,707,1,1,2280,47,49
Water,707,1,1,2304,47,49
Water,707,1,1,2328,47,49
Water,707,1,1,2353,47,49
Water,707,1,1,2378,47,49
Water,707,1,1,2404,47,49
Water,707,1,1,2429,47,49
Water,707,1,1,2452,47,49
Water,707,1,1,2476,47,49
Water,707,1,1,2499,47,49
Water,707,1,1,2523,47,49
Water,707,1,1,2544,47,49
Water,707,1,1,2575,47,49
Water,707,1,1,2598,47,49
Water,707,1,1,2621,47,49
Water,707,1,1,2648,47,49
Water,707,1,1,2666,47,49
Water,707,1,1,2689,47,49
Water,707,1,1,2713,47,49
Water,707,1,1,2737,47,49
Water,707,1,1,2760,47,49
Water,707,1,1,2789,47,49
Water,707,1,1,2813,47,49
Water,707,1,1,2836,47,49
DMSO,707,1,1,0,2,57
DMSO,707,1,1,22,18,57
DMSO,707,1,1,32,26,57
DMSO,707,1,1,46,47,57
DMSO,707,1,1,70,49,57
DMSO,707,1,1,98,49,57
DMSO,707,1,1,121,49,57
DMSO,707,1,1,149,49,57
DMSO,707,1,1,170,49,57
DMSO,707,1,1,194,49,57
DMSO,707,1,1,218,49,57
DMSO,707,1,1,240,49,57
DMSO,707,1,1,266,49,57
DMSO,707,1,1,290,49,57
DMSO,707,1,1,314,49,57
DMSO,707,1,1,341,49,57
DMSO,707,1,1,361,49,57
DMSO,707,1,1,390,49,57
DMSO,707,1,1,413,49,57
DMSO,707,1,1,436,49,57
DMSO,707,1,1,458,49,57
DMSO,707,1,1,486,49,57
DMSO,707,1,1,509,49,57
DMSO,707,1,1,531,49,57
DMSO,707,1,1,556,49,57
DMSO,707,1,1,580,49,57
DMSO,707,1,1,603,49,57
DMSO,707,1,1,625,49,57
DMSO,707,1,1,652,49,57
DMSO,707,1,1,673,49,57
DMSO,707,1,1,698,49,57
DMSO,707,1,1,724,49,57
DMSO,707,1,1,745,49,57
DMSO,707,1,1,770,49,57
DMSO,707,1,1,795,49,57
DMSO,707,1,1,816,49,57
DMSO,707,1,1,840,49,57
DMSO,707,1,1,867,49,57
DMSO,707,1,1,893,49,57
DMSO,707,1,1,914,49,57
DMSO,707,1,1,939,49,57
DMSO,707,1,1,960,49,57
DMSO,707,1,1,985,49,57
DMSO,707,1,1,1015,49,57
DMSO,707,1,1,1037,49,57
DMSO,707,1,1,1059,49,57
DMSO,707,1,1,1086,49,57
DMSO,707,1,1,1105,49,57
DMSO,707,1,1,1128,49,57
DMSO,707,1,1,1155,49,57
DMSO,707,1,1,1178,49,57
DMSO,707,1,1,1202,49,57
DMSO,707,1,1,1224,49,57
DMSO,707,1,1,1253,49,57
DMSO,707,1,1,1273,49,57
DMSO,707,1,1,1298,49,57
DMSO,707,1,1,1326,49,57
DMSO,707,1,1,1351,49,57
DMSO,707,1,1,1375,49,57
DMSO,707,1,1,1401,49,57
DMSO,707,1,1,1426,49,57
DMSO,707,1,1,1444,49,57
DMSO,707,1,1,1467,49,57
DMSO,707,1,1,1493,49,57
DMSO,707,1,1,1522,49,57
DMSO,707,1,1,1540,49,57
DMSO,707,1,1,1566,49,57
DMSO,707,1,1,1594,49,57
DMSO,707,1,1,1613,49,57
DMSO,707,1,1,1636,49,57
DMSO,707,1,1,1660,49,57
DMSO,707,1,1,1685,49,57
DMSO,707,1,1,1710,49,57
DMSO,707,1,1,1733,49,57
DMSO,707,1,1,1761,49,57
DMSO,707,1,1,1785,49,57
DMSO,707,1,1,1804,49,57
DMSO,707,1,1,1827,49,57
DMSO,707,1,1,1851,49,57
DMSO,707,1,1,1877,49,57
DMSO,707,1,1,1897,49,57
DMSO,707,1,1,1921,49,57
DMSO,707,1,1,1946,49,57
DMSO,707,1,1,1968,49,57
DMSO,707,1,1,1995,49,57
DMSO,707,1,1,2017,49,57
DMSO,707,1,1,2048,49,57
DMSO,707,1,1,2065,49,57
DMSO,707,1,1,2088,49,57
DMSO,707,1,1,2114,49,57
DMSO,707,1,1,2138,49,57
DMSO,707,1,1,2167,49,57
DMSO,707,1,1,2190,49,57
DMSO,707,1,1,2214,49,57
DMSO,707,1,1,2234,49,57
DMSO,707,1,1,2257,49,57
DMSO,707,1,1,2280,49,57
DMSO,707,1,1,2304,49,57
DMSO,707,1,1,2328,49,57
DMSO,707,1,1,2353,49,57
DMSO,707,1,1,2378,49,57
DMSO,707,1,1,2404,49,57
DMSO,707,1,1,2429,49,57
DMSO,707,1,1,2452,49,57
DMSO,707,1,1,2476,49,57
DMSO,707,1,1,2499,49,57
DMSO,707,1,1,2523,49,57
DMSO,707,1,1,2544,49,57
DMSO,707,1,1,2575,49,57
DMSO,707,1,1,2598,49,57
DMSO,707,1,1,2621,49,57
DMSO,707,1,1,2648,49,57
DMSO,707,1,1,2666,49,57
DMSO,707,1,1,2689,49,57
DMSO,707,1,1,2713,49,57
DMSO,707,1,1,2737,49,57
DMSO,707,1,1,2760,49,57
DMSO,707,1,1,2789,49,57
DMSO,707,1,1,2813,49,57
DMSO,707,1,1,2836,49,57
ValpAcid,707,1,1,0,0,60
ValpAcid,707,1,1,22,0,60
ValpAcid,707,1,1,32,0,60
ValpAcid,707,1,1,46,0,60
ValpAcid,707,1,1,70,0,60
ValpAcid,707,1,1,98,1,60
ValpAcid,707,1,1,121,2,60
ValpAcid,707,1,1,149,2,60
ValpAcid,707,1,1,170,2,60
ValpAcid,707,1,1,194,2,60
ValpAcid,707,1,1,218,2,60
ValpAcid,707,1,1,240,2,60
ValpAcid,707,1,1,266,2,60
ValpAcid,707,1,1,290,2,60
ValpAcid,707,1,1,314,2,60
ValpAcid,707,1,1,341,2,60
ValpAcid,707,1,1,361,2,60
ValpAcid,707,1,1,390,2,60
ValpAcid,707,1,1,413,2,60
ValpAcid,707,1,1,436,2,60
ValpAcid,707,1,1,458,2,60
ValpAcid,707,1,1,486,2,60
ValpAcid,707,1,1,509,2,60
ValpAcid,707,1,1,531,2,60
ValpAcid,707,1,1,556,3,60
ValpAcid,707,1,1,580,6,60
ValpAcid,707,1,1,603,10,60
ValpAcid,707,1,1,625,13,60
ValpAcid,707,1,1,652,14,60
ValpAcid,707,1,1,673,15,60
ValpAcid,707,1,1,698,15,60
ValpAcid,707,1,1,724,17,60
ValpAcid,707,1,1,745,18,60
ValpAcid,707,1,1,770,19,60
ValpAcid,707,1,1,795,23,60
ValpAcid,707,1,1,816,23,60
ValpAcid,707,1,1,840,23,60
ValpAcid,707,1,1,867,26,60
ValpAcid,707,1,1,893,30,60
ValpAcid,707,1,1,914,31,60
ValpAcid,707,1,1,939,31,60
ValpAcid,707,1,1,960,33,60
ValpAcid,707,1,1,985,33,60
ValpAcid,707,1,1,1015,33,60
ValpAcid,707,1,1,1037,35,60
ValpAcid,707,1,1,1059,36,60
ValpAcid,707,1,1,1086,36,60
ValpAcid,707,1,1,1105,38,60
ValpAcid,707,1,1,1128,39,60
ValpAcid,707,1,1,1155,40,60
ValpAcid,707,1,1,1178,43,60
ValpAcid,707,1,1,1202,44,60
ValpAcid,707,1,1,1224,46,60
ValpAcid,707,1,1,1253,49,60
ValpAcid,707,1,1,1273,53,60
ValpAcid,707,1,1,1298,54,60
ValpAcid,707,1,1,1326,54,60
ValpAcid,707,1,1,1351,55,60
ValpAcid,707,1,1,1375,56,60
ValpAcid,707,1,1,1401,56,60
ValpAcid,707,1,1,1426,57,60
ValpAcid,707,1,1,1444,57,60
ValpAcid,707,1,1,1467,57,60
ValpAcid,707,1,1,1493,58,60
ValpAcid,707,1,1,1522,58,60
ValpAcid,707,1,1,1540,58,60
ValpAcid,707,1,1,1566,58,60
ValpAcid,707,1,1,1594,58,60
ValpAcid,707,1,1,1613,58,60
ValpAcid,707,1,1,1636,58,60
ValpAcid,707,1,1,1660,58,60
ValpAcid,707,1,1,1685,58,60
ValpAcid,707,1,1,1710,58,60
ValpAcid,707,1,1,1733,58,60
ValpAcid,707,1,1,1761,58,60
ValpAcid,707,1,1,1785,58,60
ValpAcid,707,1,1,1804,58,60
ValpAcid,707,1,1,1827,58,60
ValpAcid,707,1,1,1851,58,60
ValpAcid,707,1,1,1877,59,60
ValpAcid,707,1,1,1897,59,60
ValpAcid,707,1,1,1921,59,60
ValpAcid,707,1,1,1946,59,60
ValpAcid,707,1,1,1968,60,60
ValpAcid,707,1,1,1995,60,60
ValpAcid,707,1,1,2017,60,60
ValpAcid,707,1,1,2048,60,60
ValpAcid,707,1,1,2065,60,60
ValpAcid,707,1,1,2088,60,60
ValpAcid,707,1,1,2114,60,60
ValpAcid,707,1,1,2138,60,60
ValpAcid,707,1,1,2167,60,60
ValpAcid,707,1,1,2190,60,60
ValpAcid,707,1,1,2214,60,60
ValpAcid,707,1,1,2234,60,60
ValpAcid,707,1,1,2257,60,60
ValpAcid,707,1,1,2280,60,60
ValpAcid,707,1,1,2304,60,60
ValpAcid,707,1,1,2328,60,60
ValpAcid,707,1,1,2353,60,60
ValpAcid,707,1,1,2378,60,60
ValpAcid,707,1,1,2404,60,60
ValpAcid,707,1,1,2429,60,60
ValpAcid,707,1,1,2452,60,60
ValpAcid,707,1,1,2476,60,60
ValpAcid,707,1,1,2499,60,60
ValpAcid,707,1,1,2523,60,60
ValpAcid,707,1,1,2544,60,60
ValpAcid,707,1,1,2575,60,60
ValpAcid,707,1,1,2598,60,60
ValpAcid,707,1,1,2621,60,60
ValpAcid,707,1,1,2648,60,60
ValpAcid,707,1,1,2666,60,60
ValpAcid,707,1,1,2689,60,60
ValpAcid,707,1,1,2713,60,60
ValpAcid,707,1,1,2737,60,60
ValpAcid,707,1,1,2760,60,60
ValpAcid,707,1,1,2789,60,60
ValpAcid,707,1,1,2813,60,60
ValpAcid,707,1,1,2836,60,60
TSA,707,1,1,0,0,58
TSA,707,1,1,22,2,58
TSA,707,1,1,32,4,58
TSA,707,1,1,46,7,58
TSA,707,1,1,70,11,58
TSA,707,1,1,98,18,58
TSA,707,1,1,121,21,58
TSA,707,1,1,149,22,58
TSA,707,1,1,170,24,58
TSA,707,1,1,194,24,58
TSA,707,1,1,218,25,58
TSA,707,1,1,240,25,58
TSA,707,1,1,266,25,58
TSA,707,1,1,290,26,58
TSA,707,1,1,314,26,58
TSA,707,1,1,341,26,58
TSA,707,1,1,361,26,58
TSA,707,1,1,390,26,58
TSA,707,1,1,413,26,58
TSA,707,1,1,436,26,58
TSA,707,1,1,458,27,58
TSA,707,1,1,486,28,58
TSA,707,1,1,509,28,58
TSA,707,1,1,531,28,58
TSA,707,1,1,556,28,58
TSA,707,1,1,580,28,58
TSA,707,1,1,603,29,58
TSA,707,1,1,625,30,58
TSA,707,1,1,652,31,58
TSA,707,1,1,673,31,58
TSA,707,1,1,698,31,58
TSA,707,1,1,724,31,58
TSA,707,1,1,745,32,58
TSA,707,1,1,770,34,58
TSA,707,1,1,795,36,58
TSA,707,1,1,816,37,58
TSA,707,1,1,840,39,58
TSA,707,1,1,867,40,58
TSA,707,1,1,893,41,58
TSA,707,1,1,914,41,58
TSA,707,1,1,939,41,58
TSA,707,1,1,960,41,58
TSA,707,1,1,985,42,58
TSA,707,1,1,1015,42,58
TSA,707,1,1,1037,43,58
TSA,707,1,1,1059,43,58
TSA,707,1,1,1086,44,58
TSA,707,1,1,1105,45,58
TSA,707,1,1,1128,47,58
TSA,707,1,1,1155,48,58
TSA,707,1,1,1178,49,58
TSA,707,1,1,1202,49,58
TSA,707,1,1,1224,50,58
TSA,707,1,1,1253,50,58
TSA,707,1,1,1273,50,58
TSA,707,1,1,1298,50,58
TSA,707,1,1,1326,50,58
TSA,707,1,1,1351,50,58
TSA,707,1,1,1375,50,58
TSA,707,1,1,1401,50,58
TSA,707,1,1,1426,50,58
TSA,707,1,1,1444,50,58
TSA,707,1,1,1467,50,58
TSA,707,1,1,1493,50,58
TSA,707,1,1,1522,50,58
TSA,707,1,1,1540,50,58
TSA,707,1,1,1566,50,58
TSA,707,1,1,1594,50,58
TSA,707,1,1,1613,50,58
TSA,707,1,1,1636,50,58
TSA,707,1,1,1660,50,58
TSA,707,1,1,1685,50,58
TSA,707,1,1,1710,50,58
TSA,707,1,1,1733,50,58
TSA,707,1,1,1761,50,58
TSA,707,1,1,1785,51,58
TSA,707,1,1,1804,51,58
TSA,707,1,1,1827,51,58
TSA,707,1,1,1851,51,58
TSA,707,1,1,1877,51,58
TSA,707,1,1,1897,51,58
TSA,707,1,1,1921,51,58
TSA,707,1,1,1946,51,58
TSA,707,1,1,1968,51,58
TSA,707,1,1,1995,51,58
TSA,707,1,1,2017,51,58
TSA,707,1,1,2048,51,58
TSA,707,1,1,2065,51,58
TSA,707,1,1,2088,51,58
TSA,707,1,1,2114,51,58
TSA,707,1,1,2138,51,58
TSA,707,1,1,2167,51,58
TSA,707,1,1,2190,51,58
TSA,707,1,1,2214,51,58
TSA,707,1,1,2234,51,58
TSA,707,1,1,2257,51,58
TSA,707,1,1,2280,51,58
TSA,707,1,1,2304,51,58
TSA,707,1,1,2328,51,58
TSA,707,1,1,2353,51,58
TSA,707,1,1,2378,51,58
TSA,707,1,1,2404,51,58
TSA,707,1,1,2429,51,58
TSA,707,1,1,2452,51,58
TSA,707,1,1,2476,51,58
TSA,707,1,1,2499,51,58
TSA,707,1,1,2523,51,58
TSA,707,1,1,2544,51,58
TSA,707,1,1,2575,51,58
TSA,707,1,1,2598,51,58
TSA,707,1,1,2621,51,58
TSA,707,1,1,2648,51,58
TSA,707,1,1,2666,51,58
TSA,707,1,1,2689,51,58
TSA,707,1,1,2713,51,58
TSA,707,1,1,2737,51,58
TSA,707,1,1,2760,51,58
TSA,707,1,1,2789,51,58
TSA,707,1,1,2813,51,58
TSA,707,1,1,2836,51,58
Water,707,2,1,0,17,50
Water,707,2,1,27,32,50
Water,707,2,1,33,40,50
Water,707,2,1,48,46,50
Water,707,2,1,74,46,50
Water,707,2,1,96,46,50
Water,707,2,1,124,46,50
Water,707,2,1,145,46,50
Water,707,2,1,169,46,50
Water,707,2,1,192,46,50
Water,707,2,1,216,45,50
Water,707,2,1,241,45,50
Water,707,2,1,265,45,50
Water,707,2,1,289,45,50
Water,707,2,1,318,45,50
Water,707,2,1,338,45,50
Water,707,2,1,367,45,50
Water,707,2,1,390,45,50
Water,707,2,1,413,45,50
Water,707,2,1,436,45,50
Water,707,2,1,457,45,50
Water,707,2,1,480,45,50
Water,707,2,1,502,45,50
Water,707,2,1,526,45,50
Water,707,2,1,550,45,50
Water,707,2,1,574,45,50
Water,707,2,1,596,45,50
Water,707,2,1,623,45,50
Water,707,2,1,644,45,50
Water,707,2,1,669,45,50
Water,707,2,1,695,45,50
Water,707,2,1,716,45,50
Water,707,2,1,741,45,50
Water,707,2,1,766,45,50
Water,707,2,1,787,45,50
Water,707,2,1,810,45,50
Water,707,2,1,833,45,50
Water,707,2,1,859,45,50
Water,707,2,1,880,45,50
Water,707,2,1,905,45,50
Water,707,2,1,926,45,50
Water,707,2,1,951,45,50
Water,707,2,1,981,45,50
Water,707,2,1,1003,45,50
Water,707,2,1,1025,45,50
Water,707,2,1,1052,45,50
Water,707,2,1,1071,45,50
Water,707,2,1,1094,45,50
Water,707,2,1,1121,45,50
Water,707,2,1,1144,45,50
Water,707,2,1,1168,45,50
Water,707,2,1,1190,45,50
Water,707,2,1,1218,45,50
Water,707,2,1,1238,45,50
Water,707,2,1,1263,45,50
Water,707,2,1,1291,45,50
Water,707,2,1,1316,45,50
Water,707,2,1,1340,45,50
Water,707,2,1,1366,45,50
Water,707,2,1,1391,45,50
Water,707,2,1,1409,45,50
Water,707,2,1,1432,45,50
Water,707,2,1,1458,45,50
Water,707,2,1,1487,45,50
Water,707,2,1,1505,45,50
Water,707,2,1,1531,45,50
Water,707,2,1,1559,45,50
Water,707,2,1,1578,45,50
Water,707,2,1,1601,45,50
Water,707,2,1,1625,45,50
Water,707,2,1,1650,45,50
Water,707,2,1,1675,45,50
Water,707,2,1,1698,45,50
Water,707,2,1,1726,45,50
Water,707,2,1,1750,45,50
Water,707,2,1,1769,45,50
Water,707,2,1,1792,45,50
Water,707,2,1,1816,45,50
Water,707,2,1,1842,45,50
Water,707,2,1,1862,45,50
Water,707,2,1,1886,45,50
Water,707,2,1,1911,45,50
Water,707,2,1,1933,45,50
Water,707,2,1,1960,45,50
Water,707,2,1,1982,45,50
Water,707,2,1,2013,45,50
Water,707,2,1,2030,45,50
Water,707,2,1,2053,45,50
Water,707,2,1,2079,45,50
Water,707,2,1,2103,45,50
Water,707,2,1,2132,45,50
Water,707,2,1,2155,45,50
Water,707,2,1,2179,45,50
Water,707,2,1,2199,45,50
Water,707,2,1,2222,45,50
Water,707,2,1,2247,45,50
Water,707,2,1,2271,45,50
Water,707,2,1,2295,45,50
Water,707,2,1,2320,45,50
Water,707,2,1,2345,45,50
Water,707,2,1,2371,45,50
Water,707,2,1,2396,45,50
Water,707,2,1,2416,45,50
Water,707,2,1,2443,45,50
Water,707,2,1,2486,45,50
Water,707,2,1,2490,45,50
Water,707,2,1,2511,45,50
Water,707,2,1,2542,45,50
Water,707,2,1,2565,45,50
Water,707,2,1,2588,45,50
Water,707,2,1,2609,45,50
Water,707,2,1,2633,45,50
Water,707,2,1,2656,45,50
Water,707,2,1,2680,45,50
Water,707,2,1,2704,45,50
Water,707,2,1,2727,45,50
Water,707,2,1,2756,45,50
Water,707,2,1,2780,45,50
Water,707,2,1,2803,45,50
DMSO,707,2,1,0,14,54
DMSO,707,2,1,27,14,54
DMSO,707,2,1,33,19,54
DMSO,707,2,1,48,40,54
DMSO,707,2,1,74,41,54
DMSO,707,2,1,96,41,54
DMSO,707,2,1,124,41,54
DMSO,707,2,1,145,41,54
DMSO,707,2,1,169,41,54
DMSO,707,2,1,192,41,54
DMSO,707,2,1,216,41,54
DMSO,707,2,1,241,41,54
DMSO,707,2,1,265,41,54
DMSO,707,2,1,289,41,54
DMSO,707,2,1,318,41,54
DMSO,707,2,1,338,41,54
DMSO,707,2,1,367,41,54
DMSO,707,2,1,390,41,54
DMSO,707,2,1,413,41,54
DMSO,707,2,1,436,41,54
DMSO,707,2,1,457,41,54
DMSO,707,2,1,480,41,54
DMSO,707,2,1,502,41,54
DMSO,707,2,1,526,41,54
DMSO,707,2,1,550,41,54
DMSO,707,2,1,574,41,54
DMSO,707,2,1,596,41,54
DMSO,707,2,1,623,41,54
DMSO,707,2,1,644,41,54
DMSO,707,2,1,669,41,54
DMSO,707,2,1,695,41,54
DMSO,707,2,1,716,41,54
DMSO,707,2,1,741,41,54
DMSO,707,2,1,766,41,54
DMSO,707,2,1,787,41,54
DMSO,707,2,1,810,41,54
DMSO,707,2,1,833,41,54
DMSO,707,2,1,859,41,54
DMSO,707,2,1,880,41,54
DMSO,707,2,1,905,41,54
DMSO,707,2,1,926,41,54
DMSO,707,2,1,951,41,54
DMSO,707,2,1,981,41,54
DMSO,707,2,1,1003,41,54
DMSO,707,2,1,1025,41,54
DMSO,707,2,1,1052,41,54
DMSO,707,2,1,1071,41,54
DMSO,707,2,1,1094,41,54
DMSO,707,2,1,1121,41,54
DMSO,707,2,1,1144,41,54
DMSO,707,2,1,1168,41,54
DMSO,707,2,1,1190,41,54
DMSO,707,2,1,1218,41,54
DMSO,707,2,1,1238,41,54
DMSO,707,2,1,1263,41,54
DMSO,707,2,1,1291,41,54
DMSO,707,2,1,1316,41,54
DMSO,707,2,1,1340,41,54
DMSO,707,2,1,1366,41,54
DMSO,707,2,1,1391,41,54
DMSO,707,2,1,1409,41,54
DMSO,707,2,1,1432,41,54
DMSO,707,2,1,1458,41,54
DMSO,707,2,1,1487,41,54
DMSO,707,2,1,1505,41,54
DMSO,707,2,1,1531,41,54
DMSO,707,2,1,1559,41,54
DMSO,707,2,1,1578,41,54
DMSO,707,2,1,1601,41,54
DMSO,707,2,1,1625,41,54
DMSO,707,2,1,1650,41,54
DMSO,707,2,1,1675,41,54
DMSO,707,2,1,1698,41,54
DMSO,707,2,1,1726,41,54
DMSO,707,2,1,1750,41,54
DMSO,707,2,1,1769,41,54
DMSO,707,2,1,1792,41,54
DMSO,707,2,1,1816,41,54
DMSO,707,2,1,1842,41,54
DMSO,707,2,1,1862,41,54
DMSO,707,2,1,1886,41,54
DMSO,707,2,1,1911,41,54
DMSO,707,2,1,1933,41,54
DMSO,707,2,1,1960,41,54
DMSO,707,2,1,1982,41,54
DMSO,707,2,1,2013,41,54
DMSO,707,2,1,2030,41,54
DMSO,707,2,1,2053,41,54
DMSO,707,2,1,2079,41,54
DMSO,707,2,1,2103,41,54
DMSO,707,2,1,2132,41,54
DMSO,707,2,1,2155,41,54
DMSO,707,2,1,2179,41,54
DMSO,707,2,1,2199,41,54
DMSO,707,2,1,2222,41,54
DMSO,707,2,1,2247,41,54
DMSO,707,2,1,2271,41,54
DMSO,707,2,1,2295,41,54
DMSO,707,2,1,2320,41,54
DMSO,707,2,1,2345,41,54
DMSO,707,2,1,2371,41,54
DMSO,707,2,1,2396,41,54
DMSO,707,2,1,2416,41,54
DMSO,707,2,1,2443,41,54
DMSO,707,2,1,2486,41,54
DMSO,707,2,1,2490,41,54
DMSO,707,2,1,2511,41,54
DMSO,707,2,1,2542,41,54
DMSO,707,2,1,2565,41,54
DMSO,707,2,1,2588,41,54
DMSO,707,2,1,2609,41,54
DMSO,707,2,1,2633,41,54
DMSO,707,2,1,2656,41,54
DMSO,707,2,1,2680,41,54
DMSO,707,2,1,2704,41,54
DMSO,707,2,1,2727,41,54
DMSO,707,2,1,2756,42,54
DMSO,707,2,1,2780,42,54
DMSO,707,2,1,2803,42,54
ValpAcid,707,2,1,0,0,52
ValpAcid,707,2,1,27,0,52
ValpAcid,707,2,1,33,0,52
ValpAcid,707,2,1,48,0,52
ValpAcid,707,2,1,74,0,52
ValpAcid,707,2,1,96,0,52
ValpAcid,707,2,1,124,0,52
ValpAcid,707,2,1,145,0,52
ValpAcid,707,2,1,169,0,52
ValpAcid,707,2,1,192,1,52
ValpAcid,707,2,1,216,1,52
ValpAcid,707,2,1,241,1,52
ValpAcid,707,2,1,265,1,52
ValpAcid,707,2,1,289,1,52
ValpAcid,707,2,1,318,2,52
ValpAcid,707,2,1,338,2,52
ValpAcid,707,2,1,367,2,52
ValpAcid,707,2,1,390,3,52
ValpAcid,707,2,1,413,4,52
ValpAcid,707,2,1,436,5,52
ValpAcid,707,2,1,457,7,52
ValpAcid,707,2,1,480,8,52
ValpAcid,707,2,1,502,11,52
ValpAcid,707,2,1,526,11,52
ValpAcid,707,2,1,550,12,52
ValpAcid,707,2,1,574,12,52
ValpAcid,707,2,1,596,13,52
ValpAcid,707,2,1,623,13,52
ValpAcid,707,2,1,644,13,52
ValpAcid,707,2,1,669,15,52
ValpAcid,707,2,1,695,15,52
ValpAcid,707,2,1,716,15,52
ValpAcid,707,2,1,741,16,52
ValpAcid,707,2,1,766,17,52
ValpAcid,707,2,1,787,19,52
ValpAcid,707,2,1,810,21,52
ValpAcid,707,2,1,833,22,52
ValpAcid,707,2,1,859,22,52
ValpAcid,707,2,1,880,22,52
ValpAcid,707,2,1,905,22,52
ValpAcid,707,2,1,926,22,52
ValpAcid,707,2,1,951,22,52
ValpAcid,707,2,1,981,23,52
ValpAcid,707,2,1,1003,23,52
ValpAcid,707,2,1,1025,23,52
ValpAcid,707,2,1,1052,23,52
ValpAcid,707,2,1,1071,23,52
ValpAcid,707,2,1,1094,23,52
ValpAcid,707,2,1,1121,23,52
ValpAcid,707,2,1,1144,23,52
ValpAcid,707,2,1,1168,23,52
ValpAcid,707,2,1,1190,23,52
ValpAcid,707,2,1,1218,23,52
ValpAcid,707,2,1,1238,24,52
ValpAcid,707,2,1,1263,24,52
ValpAcid,707,2,1,1291,27,52
ValpAcid,707,2,1,1316,27,52
ValpAcid,707,2,1,1340,27,52
ValpAcid,707,2,1,1366,27,52
ValpAcid,707,2,1,1391,28,52
ValpAcid,707,2,1,1409,28,52
ValpAcid,707,2,1,1432,29,52
ValpAcid,707,2,1,1458,29,52
ValpAcid,707,2,1,1487,30,52
ValpAcid,707,2,1,1505,30,52
ValpAcid,707,2,1,1531,30,52
ValpAcid,707,2,1,1559,32,52
ValpAcid,707,2,1,1578,32,52
ValpAcid,707,2,1,1601,32,52
ValpAcid,707,2,1,1625,32,52
ValpAcid,707,2,1,1650,32,52
ValpAcid,707,2,1,1675,33,52
ValpAcid,707,2,1,1698,33,52
