"","species","temperature","psi","dish","times","germinated","germinable"
"8919","species11",20,-1,"C",14,0,25
"8920","species11",20,-1,"C",14,0,25
"8921","species11",20,-1,"C",14,0,25
"8922","species11",20,-1,"C",14,1,25
"8923","species11",20,-1,"D",0,0,25
"8924","species11",20,-1,"D",0,0,25
"8925","species11",20,-1,"D",0,0,25
"8926","species11",20,-1,"D",0,0,25
"8927","species11",20,-1,"D",3,0,25
"8928","species11",20,-1,"D",4,0,25
"8929","species11",20,-1,"D",4,0,25
"8930","species11",20,-1,"D",5,0,25
"8931","species11",20,-1,"D",5,0,25
"8932","species11",20,-1,"D",6,0,25
"8933","species11",20,-1,"D",6,0,25
"8934","species11",20,-1,"D",7,0,25
"8935","species11",20,-1,"D",8,0,25
"8936","species11",20,-1,"D",10,0,25
"8937","species11",20,-1,"D",10,0,25
"8938","species11",20,-1,"D",10,0,25
"8939","species11",20,-1,"D",10,0,25
"8940","species11",20,-1,"D",11,0,25
"8941","species11",20,-1,"D",11,0,25
"8942","species11",20,-1,"D",11,0,25
"8943","species11",20,-1,"D",11,0,25
"8944","species11",20,-1,"D",12,0,25
"8945","species11",20,-1,"D",12,0,25
"8946","species11",20,-1,"D",12,0,25
"8947","species11",20,-1,"D",12,0,25
"8948","species11",20,-1,"D",12,0,25
"8949","species11",20,-1,"D",13,0,25
"8950","species11",20,-1,"D",13,0,25
"8951","species11",20,-1,"D",13,0,25
"8952","species11",20,-1,"D",13,0,25
"8953","species11",20,-1,"D",13,0,25
"8954","species11",20,-1,"D",14,0,25
"8955","species11",20,-1,"D",14,0,25
"8956","species11",20,-1,"D",14,0,25
"8957","species11",20,-1,"D",14,0,25
"8958","species11",20,-1,"D",14,0,25
"8959","species11",20,-1,"D",15,0,25
"8960","species11",20,-1,"D",15,0,25
"8961","species11",20,-1,"D",16,0,25
"8962","species11",20,-1,"D",16,0,25
"8963","species11",20,-1,"D",16,0,25
"8964","species11",20,-1,"D",18,0,25
"8965","species11",20,-1,"D",23,0,25
"8966","species11",20,-1,"D",25,0,25
"8967","species11",20,-1,"D",30,0,25
"8968","species11",20,-1,"D",36,0,25
"8969","species11",20,-1,"D",43,0,25
"8970","species11",20,-1,"D",64,0,25
"8971","species11",20,-1,"D",68,0,25
"8972","species12",20,0,"A",0,0,25
"8973","species12",20,0,"A",0,0,25
"8974","species12",20,0,"A",1,0,25
"8975","species12",20,0,"A",1,0,25
"8976","species12",20,0,"A",1,0,25
"8977","species12",20,0,"A",2,0,25
"8978","species12",20,0,"A",2,0,25
"8979","species12",20,0,"A",2,0,25
"8980","species12",20,0,"A",2,0,25
"8981","species12",20,0,"A",3,0,25
"8982","species12",20,0,"A",3,0,25
"8983","species12",20,0,"A",3,1,25
"8984","species12",20,0,"A",3,0,25
"8985","species12",20,0,"A",4,0,25
"8986","species12",20,0,"A",4,0,25
"8987","species12",20,0,"A",4,0,25
"8988","species12",20,0,"A",4,0,25
"8989","species12",20,0,"A",4,0,25
"8990","species12",20,0,"A",5,0,25
"8991","species12",20,0,"A",5,0,25
"8992","species12",20,0,"A",5,0,25
"8993","species12",20,0,"A",6,0,25
"8994","species12",20,0,"A",6,0,25
"8995","species12",20,0,"A",6,0,25
"8996","species12",20,0,"A",7,0,25
"8997","species12",20,0,"A",8,0,25
"8998","species12",20,0,"A",8,0,25
"8999","species12",20,0,"A",13,0,25
"9000","species12",20,0,"A",38,0,13
"9001","species12",20,0,"B",0,0,24
"9002","species12",20,0,"B",0,0,24
"9003","species12",20,0,"B",1,0,24
"9004","species12",20,0,"B",1,0,24
"9005","species12",20,0,"B",1,0,24
"9006","species12",20,0,"B",2,0,24
"9007","species12",20,0,"B",2,0,24
"9008","species12",20,0,"B",2,0,24
"9009","species12",20,0,"B",2,0,24
"9010","species12",20,0,"B",3,0,24
"9011","species12",20,0,"B",3,0,24
"9012","species12",20,0,"B",3,1,24
"9013","species12",20,0,"B",3,1,24
"9014","species12",20,0,"B",4,0,24
"9015","species12",20,0,"B",4,0,24
"9016","species12",20,0,"B",4,0,24
"9017","species12",20,0,"B",4,0,24
"9018","species12",20,0,"B",4,0,24
"9019","species12",20,0,"B",5,0,24
"9020","species12",20,0,"B",5,0,24
"9021","species12",20,0,"B",5,0,24
"9022","species12",20,0,"B",6,0,24
"9023","species12",20,0,"B",6,0,24
"9024","species12",20,0,"B",6,0,24
"9025","species12",20,0,"B",7,0,24
"9026","species12",20,0,"B",8,0,24
"9027","species12",20,0,"B",8,0,24
"9028","species12",20,0,"B",13,0,24
"9029","species12",20,0,"B",38,0,8
"9030","species12",20,0,"C",0,0,25
"9031","species12",20,0,"C",0,0,25
"9032","species12",20,0,"C",1,0,25
"9033","species12",20,0,"C",1,0,25
"9034","species12",20,0,"C",1,0,25
"9035","species12",20,0,"C",2,0,25
"9036","species12",20,0,"C",2,0,25
"9037","species12",20,0,"C",2,0,25
"9038","species12",20,0,"C",2,0,25
"9039","species12",20,0,"C",3,0,25
"9040","species12",20,0,"C",3,0,25
"9041","species12",20,0,"C",3,1,25
"9042","species12",20,0,"C",3,1,25
"9043","species12",20,0,"C",4,0,25
"9044","species12",20,0,"C",4,0,25
"9045","species12",20,0,"C",4,0,25
"9046","species12",20,0,"C",4,0,25
"9047","species12",20,0,"C",4,0,25
"9048","species12",20,0,"C",5,0,25
"9049","species12",20,0,"C",5,1,25
"9050","species12",20,0,"C",5,0,25
"9051","species12",20,0,"C",6,0,25
"9052","species12",20,0,"C",6,0,25
"9053","species12",20,0,"C",6,1,25
"9054","species12",20,0,"C",7,0,25
"9055","species12",20,0,"C",8,0,25
"9056","species12",20,0,"C",8,0,25
"9057","species12",20,0,"C",13,0,25
"9058","species12",20,0,"C",38,0,14
"9059","species12",20,0,"D",0,0,25
"9060","species12",20,0,"D",0,0,25
"9061","species12",20,0,"D",1,0,25
"9062","species12",20,0,"D",1,0,25
"9063","species12",20,0,"D",1,0,25
"9064","species12",20,0,"D",2,0,25
"9065","species12",20,0,"D",2,0,25
"9066","species12",20,0,"D",2,0,25
"9067","species12",20,0,"D",2,0,25
"9068","species12",20,0,"D",3,0,25
"9069","species12",20,0,"D",3,0,25
"9070","species12",20,0,"D",3,1,25
"9071","species12",20,-0.1,"A",0,0,26
"9072","species12",20,-0.1,"A",0,0,26
"9073","species12",20,-0.1,"A",1,0,26
"9074","species12",20,-0.1,"A",1,0,26
"9075","species12",20,-0.1,"A",1,0,26
"9076","species12",20,-0.1,"A",2,0,26
"9077","species12",20,-0.1,"A",2,0,26
"9078","species12",20,-0.1,"A",2,0,26
"9079","species12",20,-0.1,"A",2,0,26
"9080","species12",20,-0.1,"A",3,0,26
"9081","species12",20,-0.1,"A",3,0,26
"9082","species12",20,-0.1,"A",3,1,26
"9083","species12",20,-0.1,"A",3,0,26
"9084","species12",20,-0.1,"A",4,1,26
"9085","species12",20,-0.1,"A",4,0,26
"9086","species12",20,-0.1,"A",4,1,26
"9087","species12",20,-0.1,"A",4,1,26
"9088","species12",20,-0.1,"A",4,0,26
"9089","species12",20,-0.1,"A",5,0,26
"9090","species12",20,-0.1,"A",5,0,26
"9091","species12",20,-0.1,"A",5,0,26
"9092","species12",20,-0.1,"A",6,0,26
"9093","species12",20,-0.1,"A",6,0,26
"9094","species12",20,-0.1,"A",6,0,26
"9095","species12",20,-0.1,"A",7,0,26
"9096","species12",20,-0.1,"A",8,0,26
"9097","species12",20,-0.1,"A",8,0,26
"9098","species12",20,-0.1,"A",13,0,26
"9099","species12",20,-0.1,"A",38,0,9
"9100","species12",20,-0.1,"B",0,0,25
"9101","species12",20,-0.1,"B",0,0,25
"9102","species12",20,-0.1,"B",1,0,25
"9103","species12",20,-0.1,"B",1,0,25
"9104","species12",20,-0.1,"B",1,0,25
"9105","species12",20,-0.1,"B",2,0,25
"9106","species12",20,-0.1,"B",2,0,25
"9107","species12",20,-0.1,"B",2,0,25
"9108","species12",20,-0.1,"B",2,0,25
"9109","species12",20,-0.1,"B",3,0,25
"9110","species12",20,-0.1,"B",3,0,25
"9111","species12",20,-0.1,"B",3,0,25
"9112","species12",20,-0.1,"B",3,1,25
"9113","species12",20,-0.1,"B",4,0,25
"9114","species12",20,-0.1,"B",4,0,25
"9115","species12",20,-0.1,"B",4,0,25
"9116","species12",20,-0.1,"B",4,0,25
"9117","species12",20,-0.1,"B",4,0,25
"9118","species12",20,-0.1,"B",5,0,25
"9119","species12",20,-0.1,"B",5,1,25
"9120","species12",20,-0.1,"B",5,0,25
"9121","species12",20,-0.1,"B",6,0,25
"9122","species12",20,-0.1,"B",6,0,25
"9123","species12",20,-0.1,"B",6,0,25
"9124","species12",20,-0.1,"B",7,0,25
"9125","species12",20,-0.1,"B",8,0,25
"9126","species12",20,-0.1,"B",8,0,25
"9127","species12",20,-0.1,"B",13,0,25
"9128","species12",20,-0.1,"B",38,0,8
"9129","species12",20,-0.1,"C",0,0,25
"9130","species12",20,-0.1,"C",0,0,25
"9131","species12",20,-0.1,"C",1,0,25
"9132","species12",20,-0.1,"C",1,0,25
"9133","species12",20,-0.1,"C",1,0,25
"9134","species12",20,-0.1,"C",2,0,25
"9135","species12",20,-0.1,"C",2,0,25
"9136","species12",20,-0.1,"C",2,0,25
"9137","species12",20,-0.1,"C",2,0,25
"9138","species12",20,-0.1,"C",3,0,25
"9139","species12",20,-0.1,"C",3,0,25
"9140","species12",20,-0.1,"C",3,0,25
"9141","species12",20,-0.1,"C",3,0,25
"9142","species12",20,-0.1,"C",4,0,25
"9143","species12",20,-0.1,"C",4,0,25
"9144","species12",20,-0.1,"C",4,0,25
"9145","species12",20,-0.1,"C",4,0,25
"9146","species12",20,-0.1,"C",4,0,25
"9147","species12",20,-0.1,"C",5,0,25
"9148","species12",20,-0.1,"C",5,0,25
"9149","species12",20,-0.1,"C",5,0,25
"9150","species12",20,-0.1,"C",6,0,25
"9151","species12",20,-0.1,"C",6,0,25
"9152","species12",20,-0.1,"C",6,0,25
"9153","species12",20,-0.1,"C",7,0,25
"9154","species12",20,-0.1,"C",8,0,25
"9155","species12",20,-0.1,"C",8,0,25
"9156","species12",20,-0.1,"C",13,0,25
"9157","species12",20,-0.1,"C",38,0,13
"9158","species12",20,-0.1,"D",0,0,25
"9159","species12",20,-0.1,"D",0,0,25
"9160","species12",20,-0.1,"D",1,0,25
"9161","species12",20,-0.1,"D",1,0,25
"9162","species12",20,-0.1,"D",1,0,25
"9163","species12",20,-0.1,"D",2,0,25
"9164","species12",20,-0.1,"D",2,0,25
"9165","species12",20,-0.1,"D",2,0,25
"9166","species12",20,-0.1,"D",2,0,25
"9167","species12",20,-0.1,"D",3,0,25
"9168","species12",20,-0.1,"D",3,0,25
"9169","species12",20,-0.1,"D",3,0,25
"9170","species12",20,-0.1,"D",3,0,25
"9171","species12",20,-0.1,"D",4,0,25
"9172","species12",20,-0.1,"D",4,0,25
"9173","species12",20,-0.1,"D",4,0,25
"9174","species12",20,-0.1,"D",4,0,25
"9175","species12",20,-0.1,"D",4,0,25
"9176","species12",20,-0.1,"D",5,0,25
"9177","species12",20,-0.1,"D",5,0,25
"9178","species12",20,-0.1,"D",5,0,25
"9179","species12",20,-0.1,"D",6,0,25
"9180","species12",20,-0.1,"D",6,0,25
"9181","species12",20,-0.1,"D",6,0,25
"9182","species12",20,-0.1,"D",7,0,25
"9183","species12",20,-0.1,"D",8,0,25
"9184","species12",20,-0.1,"D",8,0,25
"9185","species12",20,-0.1,"D",13,0,25
"9186","species12",20,-0.1,"D",38,0,11
"9187","species12",20,-0.2,"A",0,0,25
"9188","species12",20,-0.2,"A",0,0,25
"9189","species12",20,-0.2,"A",1,0,25
"9190","species12",20,-0.2,"A",1,0,25
"9191","species12",20,-0.2,"A",1,0,25
"9192","species12",20,-0.2,"A",2,0,25
"9193","species12",20,-0.2,"A",2,0,25
"9194","species12",20,-0.2,"A",2,0,25
"9195","species12",20,-0.2,"A",2,0,25
"9196","species12",20,-0.2,"A",3,0,25
"9197","species12",20,-0.2,"A",3,0,25
"9198","species12",20,-0.2,"A",3,0,25
"9199","species12",20,-0.2,"A",3,0,25
"9200","species12",20,-0.2,"A",4,0,25
"9201","species12",20,-0.2,"A",4,0,25
"9202","species12",20,-0.2,"A",4,0,25
"9203","species12",20,-0.2,"A",4,0,25
"9204","species12",20,-0.2,"A",4,0,25
"9205","species12",20,-0.2,"A",5,0,25
"9206","species12",20,-0.2,"A",5,0,25
"9207","species12",20,-0.2,"A",5,0,25
"9208","species12",20,-0.2,"A",6,0,25
"9209","species12",20,-0.2,"A",6,0,25
"9210","species12",20,-0.2,"A",6,0,25
"9211","species12",20,-0.2,"A",7,0,25
"9212","species12",20,-0.2,"A",8,0,25
"9213","species12",20,-0.2,"A",8,0,25
"9214","species12",20,-0.2,"A",13,0,25
"9215","species12",20,-0.2,"A",38,0,10
"9216","species12",20,-0.2,"B",0,0,25
"9217","species12",20,-0.2,"B",0,0,25
"9218","species12",20,-0.2,"B",1,0,25
"9219","species12",20,-0.2,"B",1,0,25
"9220","species12",20,-0.2,"B",1,0,25
"9221","species12",20,-0.2,"B",2,0,25
"9222","species12",20,-0.2,"B",2,0,25
